,Latent_Dim47,category,description
"('asr_q45_p', 'baseline_year_1_arm_1')_1.0",0.18620116966876946,Deep Phenotyping Assessments,"I am nervous or tense Soy nervioso(a), o tenso(a)"
"('kbi_p_c_mh_sa_l', '1_year_follow_up_y_arm_1')_2.0",-0.1857104896945473,Diagnostic (KSADS),"Since we last saw you, has your child received mental health or substance abuse services? Desde la última vez que nos vimos, ¿su niño(a) ha recibido servicios de salud mental o para el abuso de sustancias?"
"('famhx_ss_moth_prob_dprs_p', 'baseline_year_1_arm_1')_0.0",-0.18570702445208656,Medical History,mother depression problem
"('famhx_ss_moth_prob_dprs_p', 'baseline_year_1_arm_1')_1.0",0.18570702445208656,Medical History,mother depression problem
"('asr_q35_p', 'baseline_year_1_arm_1')_0.0",-0.18383098839835768,Deep Phenotyping Assessments,I feel worthless and inferior Me siento inferior o creo que no valgo nada
"('bpm_y_scr_external_r', '1_year_follow_up_y_arm_1')_0.0",-0.1837834068143534,Behavior,Raw Score: bpm_2_y plus bpm_6_y plus bpm_7_y plus bpm_8_y plus bpm_15_y plus bpm_16_y plus bpm_17_y; Validation: All items must be answered
"('cbcl_q65_p', 'baseline_year_1_arm_1')_0.0",-0.18323677235758393,Behavior,Refuses to talk Se rehusa a hablar
"('asr_q29_p', 'baseline_year_1_arm_1')_0.0",-0.18260910406821584,Deep Phenotyping Assessments,"I am afraid of certain animals, situations, or places Me dan miedo ciertas situaciones, animales o lugares"
"('asr_q59_p', 'baseline_year_1_arm_1')_1.0",0.18200167767741102,Deep Phenotyping Assessments,I fail to finish things I should do Dejo sin en terminar lo que empiezo
"('cbcl_q111_p', 'baseline_year_1_arm_1')_0.0",-0.18183769257377888,Behavior,"Withdrawn, doesn't get involved with others Se aísla, no se relaciona con los demás"
"('asr_q52_p', 'baseline_year_1_arm_1')_1.0",0.18167018451349135,Deep Phenotyping Assessments,I feel too guilty Me siento demasiado culpable
"('asr_q22_p', 'baseline_year_1_arm_1')_0.0",-0.18138513058360717,Deep Phenotyping Assessments,I worry about my future Me preocupo por mi futuro
"('asr_q111_p', 'baseline_year_1_arm_1')_1.0",0.18087334731159743,Deep Phenotyping Assessments,"I keep from getting involved with others Me aíslo, no me relaciono con los demás"
"('bpm_9_y', '1_year_follow_up_y_arm_1')_0.0",-0.1808655418504777,Behavior,I feel worthless or inferior  Definition of inferior: less good
"('asr_q33_p', 'baseline_year_1_arm_1')_0.0",-0.18042764335786446,Deep Phenotyping Assessments,I feel that no one loves me Siento como que nadie me quiere
"('asr_q62_p', 'baseline_year_1_arm_1')_1.0",0.17975715567002848,Deep Phenotyping Assessments,I am poorly coordinated or clumsy Tengo mala coordinación o torpeza
"('cbcl_q68_p', '1_year_follow_up_y_arm_1')_1.0",0.17948263310810655,Behavior,Screams a lot Grita mucho
"('asr_q123_p', 'baseline_year_1_arm_1')_2.0",-0.1794469261556426,Deep Phenotyping Assessments,I am a happy person Soy una persona feliz
"('bpm_y_ss_attention_mean', '1_year_follow_up_y_arm_1')_0.0",-0.17912234785779235,Behavior,Mean Score: Mean(bpm_1_y plus bpm_3_y plus bpm_4_y plus bpm_5_y plus bpm_10_y plus bpm_14_y); Validation: All items must be answered
"('asr_scr_external_t', 'baseline_year_1_arm_1')_32.0",-0.17906731234963555,Deep Phenotyping Assessments,Externalizing Problems ASR Syndrome Scale (t-score)
"('sup_7_y', '1_year_follow_up_y_arm_1')_0.0",-0.17881405917426627,Mania,"Have you had times when your thoughts and ideas came so fast that you couldn't get them all out, or they came so quickly that others complained that they couldn't keep up with your ideas?"
"('bpm_y_scr_internal_t', '6_month_follow_up_arm_1')_50.0",-0.17879382311646705,Behavior,T-Score
"('asr_q50_p', 'baseline_year_1_arm_1')_1.0",0.1783337490740791,Deep Phenotyping Assessments,I am too fearful or anxious Soy demasiado miedoso(a) o ansioso(a)
"('asr_q11_p', 'baseline_year_1_arm_1')_1.0",0.1783114266481409,Deep Phenotyping Assessments,I am too dependent on others Dependo demasiado de otros
"('cbcl_q57_p', '1_year_follow_up_y_arm_1')_1.0",0.17774750241549567,Behavior,Physically attacks people Ataca/agrede físicamente a otras personas
"('bpm_5_y', '6_month_follow_up_arm_1')_0.0",-0.17753297157513678,Behavior,I have trouble sitting still
"('bpm_2_y', '6_month_follow_up_arm_1')_2.0",0.17735943469734697,Behavior,I argue a lot
"('asr_q56c_p', 'baseline_year_1_arm_1')_1.0",0.1770297637688864,Deep Phenotyping Assessments,"Nausea, feel sick Náuseas"
"('bpm_y_scr_internal_t', '1_year_follow_up_y_arm_1')_50.0",-0.17648529983065406,Behavior,T-Score
"('bpm_y_scr_internal_r', '6_month_follow_up_arm_1')_0.0",-0.1761463037543585,Behavior,Raw Score: bpm_9_y plus bpm_11_y plus bpm_12_y plus bpm_13_y plus bpm_18_y plus bpm_19_y Validation: All items must be answered
"('bpm_y_ss_external_mean', '6_month_follow_up_arm_1')_0.0",-0.1758050883391293,Behavior,Mean Score: Mean(bpm_2_y plus bpm_6_y plus bpm_7_y plus bpm_8_y plus bpm_15_y plus bpm_16_y plus bpm_17_y); Validation: All items must be answered
"('sleepdisturb15_p', '1_year_follow_up_y_arm_1')_1.0",-0.17534504706624232,Sleep,The child snores. El niño / la niña ronca.
"('cbcl_q65_p', 'baseline_year_1_arm_1')_1.0",0.1744018737636173,Behavior,Refuses to talk Se rehusa a hablar
"('bpm_y_ss_internal_mean', '6_month_follow_up_arm_1')_0.0",-0.17439685759041648,Behavior,Mean Score: Mean(bpm_9_y plus bpm_11_y plus bpm_12_y plus bpm_13_y plus bpm_18_y plus bpm_19_y) Validation: Minimum of 4 items must be answered
"('cbcl_q33_p', '1_year_follow_up_y_arm_1')_0.0",-0.17420953494057512,Behavior,Feels or complains that no one loves them
"('asr_q102_p', 'baseline_year_1_arm_1')_2.0",0.17381916324830088,Deep Phenotyping Assessments,"I don't have much energy Soy poco activo(a), lento(a) o me falta energía"
"('cbcl_q71_p', '1_year_follow_up_y_arm_1')_1.0",0.17358221310401215,Behavior,Self-conscious or easily embarrassed Se cohíbe y se avergüenza con facilidad
"('asr_q08_p', 'baseline_year_1_arm_1')_0.0",-0.17339768315300383,Deep Phenotyping Assessments,I have trouble concentrating or paying attention for long No puedo concentrarme o prestar atención por mucho tiempo
"('asr_q13_p', 'baseline_year_1_arm_1')_1.0",0.1733954138374256,Deep Phenotyping Assessments,I feel confused or in a fog Me siento confundido(a)
"('asr_q56a_p', 'baseline_year_1_arm_1')_0.0",-0.17297553508706184,Deep Phenotyping Assessments,Aches or pains (not stomach or headaches) Dolores o molestias (sin que sean del estómago o dolores de cabeza)
"('bpm_y_ss_external_mean', '1_year_follow_up_y_arm_1')_0.0",-0.17294852107242317,Behavior,Mean Score: Mean(bpm_2_y plus bpm_6_y plus bpm_7_y plus bpm_8_y plus bpm_15_y plus bpm_16_y plus bpm_17_y); Validation: All items must be answered
"('bpm_y_scr_external_r', '6_month_follow_up_arm_1')_0.0",-0.1728488712123893,Behavior,Raw Score: bpm_2_y plus bpm_6_y plus bpm_7_y plus bpm_8_y plus bpm_15_y plus bpm_16_y plus bpm_17_y; Validation: All items must be answered
"('asr_q116_p', 'baseline_year_1_arm_1')_1.0",0.17097469573601373,Deep Phenotyping Assessments,I get upset too easily Me altero fácilmente
"('asr_q55_p', 'baseline_year_1_arm_1')_2.0",0.17075939959985642,Deep Phenotyping Assessments,My moods swing between elation and depression Mi humor cambia entre euforia y depresión
"('asr_q75_p', 'baseline_year_1_arm_1')_1.0",0.17063262146171398,Deep Phenotyping Assessments,I am too shy or timid Soy demasiado tímido(a)
"('cbcl_q12_p', '1_year_follow_up_y_arm_1')_1.0",0.17046219408577226,Behavior,Complains of loneliness Se queja de que se siente solo(a)
"('famhx_ss_matgm_prob_prf_p', 'baseline_year_1_arm_1')_0.0",-0.17027343866566297,Medical History,maternal grandmother been to a doctor or counselor due to emotional/mental problem
"('famhx_ss_matgm_prob_prf_p', 'baseline_year_1_arm_1')_1.0",0.17027343866566294,Medical History,maternal grandmother been to a doctor or counselor due to emotional/mental problem
"('cbcl_q05_p', '1_year_follow_up_y_arm_1')_1.0",0.16991014019374884,Behavior,There is very little they enjoy
"('asr_q83_p', 'baseline_year_1_arm_1')_0.0",-0.16959195218363793,Deep Phenotyping Assessments,I am easily bored Me aburro fácilmente
"('ksads_7_25_p', 'baseline_year_1_arm_1')_1.0",0.1693381638960263,Diagnostic (KSADS),Symptom - Distress upon separation from home/attachment figures Past
"('ksads_7_25_p', 'baseline_year_1_arm_1')_0.0",-0.1693381638960263,Diagnostic (KSADS),Symptom - Distress upon separation from home/attachment figures Past
"('cbcl_q24_p', '1_year_follow_up_y_arm_1')_1.0",0.1693015898097095,Behavior,Doesn't eat well No come bien
"('bpm_16_y', '6_month_follow_up_arm_1')_0.0",-0.16928512738942306,Behavior,"I have a hot temper  Definition of ""hot temper"": bad temper, get mad easily"
"('asr_q118_p', 'baseline_year_1_arm_1')_0.0",-0.16904246412991525,Deep Phenotyping Assessments,I am too impatient Soy demasiado(a) impaciente
"('asr_q28_p', 'baseline_year_1_arm_1')_0.0",-0.1688815099960222,Deep Phenotyping Assessments,I get along badly with my family Me llevo mal con mi familia
"('asr_q115_p', 'baseline_year_1_arm_1')_1.0",0.16847290904877205,Deep Phenotyping Assessments,I feel restless or fidgety Me siento intranquilo(a) o inquieto(a)
"('mex_american7_p', '1_year_follow_up_y_arm_1')_5.0",-0.16840791485244305,Social Adjustment,"Tell me how much you believe that . . .Family provides a sense of security because they will always be there for you. / La familia provee un sentido de seguridad, porque ellos siempre estarán alli para usted."
"('asr_q32_p', 'baseline_year_1_arm_1')_0.0",-0.16784008091760932,Deep Phenotyping Assessments,I feel that I have to be perfect Siento como que tengo que ser perfecto(a)
"('asr_q46_p', 'baseline_year_1_arm_1')_1.0",0.1670407198315343,Deep Phenotyping Assessments,Parts of my body twitch or make nervous movements Tengo movimientos involuntarios o tics
"('asr_q63_p', 'baseline_year_1_arm_1')_1.0",0.16658329044108638,Deep Phenotyping Assessments,"I would rather be with older people than with people of my own age Prefiero estar con gente mayor que yo, que con gente de mi edad"
"('asr_q113_p', 'baseline_year_1_arm_1')_0.0",-0.16631508037876913,Deep Phenotyping Assessments,I worry about my relations with the opposite sex Me preocupan mis relaciones con personas del sexo opuesto
"('bpm_15_y', '6_month_follow_up_arm_1')_0.0",-0.16603553909687427,Behavior,I am stubborn
"('asr_q73_p', 'baseline_year_1_arm_1')_1.0",0.16570639679588728,Deep Phenotyping Assessments,I meet my responsibilities to my family Cumplo con las responsabilidades familiares
"('asr_q54_p', 'baseline_year_1_arm_1')_2.0",0.16554747866656178,Deep Phenotyping Assessments,I feel tired without good reason Me siento demasiado cansado(a) sin razón para estarlo
"('famhx_ss_moth_prob_nrv_p', 'baseline_year_1_arm_1')_1.0",0.16525629812316905,Medical History,mother nerves/nervous breakdown problem
"('famhx_ss_moth_prob_nrv_p', 'baseline_year_1_arm_1')_0.0",-0.165256298123169,Medical History,mother nerves/nervous breakdown problem
"('wps_q4_y', '1_year_follow_up_y_arm_1')_5.0",-0.16521558460120483,Behavior,I think of different ways to take care of it.
"('cbcl_q54_p', '1_year_follow_up_y_arm_1')_0.0",-0.16495357780353873,Behavior,Overtired without good reason Se siente demasiado cansado(a) sin razón para estarlo
"('asr_q78_p', 'baseline_year_1_arm_1')_1.0",0.16472368691234177,Deep Phenotyping Assessments,I have trouble making decisions Me cuesta trabajo tomar decisiones
"('asr_q71_p', 'baseline_year_1_arm_1')_1.0",0.1641501192635247,Deep Phenotyping Assessments,I am self-conscious or easily embarrassed Me cohíbo o me avergüenzo con facilidad
"('cbcl_q38_p', '1_year_follow_up_y_arm_1')_1.0",0.16412909180538648,Behavior,Gets teased a lot Los demás se burlan de él/ella a menudo
"('ksads_23_146_p', 'baseline_year_1_arm_1')_1.0",0.16402547224386188,Diagnostic (KSADS),Symptom - Wishes/Better off dead Past
"('ksads_23_146_p', 'baseline_year_1_arm_1')_0.0",-0.16402547224386188,Diagnostic (KSADS),Symptom - Wishes/Better off dead Past
"('scrn_hr_slowfriend', 'screener_arm_1')_0.0",-0.16396054524210418,Deep Phenotyping Assessments,Tends to be slow at making friends? ¿Suele tardarse en hacer amigos?
"('asr_q51_p', 'baseline_year_1_arm_1')_0.0",-0.16357988257109554,Deep Phenotyping Assessments,I feel dizzy or lightheaded Me siento mareado(a)
"('asr_q100_p', 'baseline_year_1_arm_1')_1.0",0.16348563852205114,Deep Phenotyping Assessments,I have trouble sleeping No duermo bien
"('bpm_12_y', '6_month_follow_up_arm_1')_0.0",-0.16342195616242378,Behavior,I feel too guilty
"('cbcl_q54_p', 'baseline_year_1_arm_1')_1.0",0.1634147597648303,Behavior,Overtired without good reason Se siente demasiado cansado(a) sin razón para estarlo
"('kbi_p_conflict_l', '1_year_follow_up_y_arm_1')_2.0",0.1627794849439889,Diagnostic (KSADS),"In general, how do you and your child get along? En general, ¿cómo se llevan usted y su niño(a)?"
"('cbcl_q111_p', 'baseline_year_1_arm_1')_1.0",0.16269259549102774,Behavior,"Withdrawn, doesn't get involved with others Se aísla, no se relaciona con los demás"
"('asr_q35_p', 'baseline_year_1_arm_1')_1.0",0.16250424809534875,Deep Phenotyping Assessments,I feel worthless and inferior Me siento inferior o creo que no valgo nada
"('ksads_21_134_p', 'baseline_year_1_arm_1')_0.0",-0.16216438571637531,Diagnostic (KSADS),Symptom - History of traumatic event Present
"('ksads_21_134_p', 'baseline_year_1_arm_1')_1.0",0.16216438571637531,Diagnostic (KSADS),Symptom - History of traumatic event Present
"('cbcl_q71_p', 'baseline_year_1_arm_1')_1.0",0.16195064571263704,Behavior,Self-conscious or easily embarrassed Se cohíbe y se avergüenza con facilidad
"('ksads_23_957_p', 'baseline_year_1_arm_1')_0.0",-0.16176912143316058,Diagnostic (KSADS),Diagnosis - SuicidalideationPassivePast
"('ksads_23_957_p', 'baseline_year_1_arm_1')_1.0",0.16176912143316058,Diagnostic (KSADS),Diagnosis - SuicidalideationPassivePast
"('asr_scr_anxdisord_r', 'baseline_year_1_arm_1')_0.0",-0.16145130463970636,Deep Phenotyping Assessments,Anxiety Problems ASR DSM-5-Oriented Scale (raw score)
"('cbcl_q39_p', '1_year_follow_up_y_arm_1')_0.0",-0.16142958863485954,Behavior,Hangs around with others who get in trouble Se junta con niños(as)/jóvenes que se meten en problemas
"('asr_q56h_p', 'baseline_year_1_arm_1')_1.0",0.1605905138451174,Deep Phenotyping Assessments,Heart Pounding or racing Palpitaciones aceleradas
"('famhx_ss_parent_nrv_p', 'baseline_year_1_arm_1')_0.0",-0.16035295847749698,Medical History,Overall parents nerves/nervous breakdown problem
"('asr_q85_p', 'baseline_year_1_arm_1')_0.0",-0.1601723595743363,Deep Phenotyping Assessments,I have thoughts that other people would think are strange Tengo ideas que otras personas pensarían que son extrañas
"('demo_fam_exp6_v2', 'baseline_year_1_arm_1')_0.0",-0.1597841969363492,Demographics,"In the past 12 months, has there been a time when you and your immediate family experienced any of the following: Had someone who needed to see a doctor or go to the hospital but didn't go because you could not afford it? ¿Tuvieron a alguien quien necesitaba ir al médico o al hospital, pero no fueron porque no les alcanzaba el dinero?"
"('demo_fam_exp6_v2', 'baseline_year_1_arm_1')_1.0",0.1597841969363492,Demographics,"In the past 12 months, has there been a time when you and your immediate family experienced any of the following: Had someone who needed to see a doctor or go to the hospital but didn't go because you could not afford it? ¿Tuvieron a alguien quien necesitaba ir al médico o al hospital, pero no fueron porque no les alcanzaba el dinero?"
"('asr_q24_p', 'baseline_year_1_arm_1')_2.0",0.1595246235451036,Deep Phenotyping Assessments,I don't eat as well as I should No como tan bien como debería
"('asr_q33_p', 'baseline_year_1_arm_1')_1.0",0.1588327113759249,Deep Phenotyping Assessments,I feel that no one loves me Siento como que nadie me quiere
"('reshist_state_immigrant_factor', 'baseline_year_1_arm_1')",0.15805096498795598,Socioeconomic,State level indicators of immigrant bias from survey and implicit bias measures and state level structural variables
"('asr_q102_p', 'baseline_year_1_arm_1')_1.0",0.15800951740752373,Deep Phenotyping Assessments,"I don't have much energy Soy poco activo(a), lento(a) o me falta energía"
"('cbcl_q36_p', 'baseline_year_1_arm_1')_0.0",-0.15775704594873832,Behavior,"Gets hurt a lot, accident prone Se lastima accidentalmente con mucha frecuencia, propenso(a) a accidentes"
"('famhx_ss_matgm_prob_dprs_p', 'baseline_year_1_arm_1')_0.0",-0.157436715598299,Medical History,maternal grandmother depression problem
"('famhx_ss_matgm_prob_dprs_p', 'baseline_year_1_arm_1')_1.0",0.15743671559829894,Medical History,maternal grandmother depression problem
"('asr_q48_p', 'baseline_year_1_arm_1')_1.0",0.15713024648652604,Deep Phenotyping Assessments,I am not liked by others No le caigo bien a los demás
"('sds_p_ss_sbd', 'baseline_year_1_arm_1')",0.15704190827831266,Medical History,Sleep Breathing disorders (SBD):  SUM sleepdisturb13_p +  sleepdisturb14_p + sleepdisturb15_p; Validation: All items must be answered
"('cbcl_q54_p', 'baseline_year_1_arm_1')_0.0",-0.15700360805227936,Behavior,Overtired without good reason Se siente demasiado cansado(a) sin razón para estarlo
"('tfmri_nb_r1_beh_c2bngfnl_stdrt', 'baseline_year_1_arm_1')",-0.1567884922225457,Neuropsychological Tests,Standard deviation of the reaction time for all correct responses to 2 back with negative face nonlure stimuli during run 1
"('asr_q36_p', 'baseline_year_1_arm_1')_0.0",-0.15629287853153515,Deep Phenotyping Assessments,"I accidentally get hurt a lot, accident-prone Me lastimo accidentalmente con mucha frecuencia, soy propenso(a) a accidentes"
"('cbcl_q102_p', '1_year_follow_up_y_arm_1')_1.0",0.15613403448933924,Behavior,"Underactive, slow moving, or lacks energy Poco activo(a), lento(a), o le falta energía"
"('famhx_ss_fath_prob_dprs_p', 'baseline_year_1_arm_1')_0.0",-0.15588002248160943,Medical History,father depression problem
